"projectId","embedding"
"1","[-0.013272674, 0.021036632, 0.06743553, 0.0255348, 0.012902961, -0.011818471, -0.004923336, 0.034728315, 0.006445319, 0.024659814, 0.045006316, -0.03546774, -0.05619628, -0.02721083, 0.0046244855, 0.022626396, 0.015034969, -0.016784942, -0.01655079, 0.0045413002, 0.010216385, 9.373749E-4, 0.007314143, -0.015675804, 0.025386915, -0.02316864, -0.053435758, 0.06590739, 0.033619177, -0.044538014, 0.002951537, -0.02711224, 0.024240807, 0.041013423, 0.028911507, -0.037858546, 0.019607078, -0.01326035, 0.021246137, 0.019372927, -0.008380147, -0.031228371, 0.018645827, 0.009550902, -0.025608743, 0.064182065, -0.0064576427, 0.006291272, 0.023501381, 0.04547462, -0.062456742, -0.047126003, 0.060484942, 0.009353722, -0.0027220072, -0.0027759236, 0.009785053, 0.049615398, -0.023698563, 0.027802369, 0.022367597, -0.003003913, -0.007388085, 0.016353609, -0.0727101, 0.020186294, -0.0055826567, -0.030094586, 0.021640496, 9.111869E-4, 0.001987204, -0.052794926, 6.304366E-4, -0.0026711717, -0.009261294, -0.02297146, -0.01855956, 0.017894078, -0.0016621652, -0.008558841, 3.0347222E-4, 0.022170417, -0.013888861, -0.0027512761, -0.023304202, -0.017795488, -0.037784602, -0.02007538, -0.03812967, -0.016600085, -0.025288325, 0.046731643, 0.0102595175, 0.038869094, 0.022453863, 0.014862437, -0.010345784, 0.028369261, 0.0022275168, -0.010025367, 0.019323632, 0.019878201, 0.014357164, -0.05486531, 0.06595668, -0.016020868, -6.589352E-4, -0.008232262, -0.04320705, -0.0010567611, -0.124519125, -0.038425438, -0.0020750107, -0.0043595247, 0.0037063663, -0.0031025028, 0.008866935, -0.041185956, -0.001026722, -0.020297209, -0.009939101, 0.024203835, -0.02543621, -0.011152989, -0.0039220317, -0.021135222, 0.013124788, 0.019865878, -4.3941854E-4, 0.0138025945, 0.048481613, 0.027605189, 0.051414665, -0.03329876, -0.015946927, -0.012915285, -0.055555444, 0.049763285, -0.019212719, -0.029182628, 0.05723147, 0.019878201, 0.017512042, 0.003576967, 0.050724536, -0.04752036, -0.0080967005, -0.014800818, 0.0060725254, 0.027802369, -0.024733756, -0.01938525, -0.07714664, 0.021480288, 0.029576989, -0.0036539903, 0.016760293, -0.007646884, -0.04636193, -0.012182022, -0.03596069, -0.020740863, -0.024881642, 0.04527744, 0.012533248, -0.031376254, -0.010407403, -0.013075493, -0.050404117, 0.046608403, -0.0154663, -0.012440821, -0.0067534125, 0.042861987, 0.017228596, -0.026003102, -0.028418556, -0.051365368, -0.031499494, -0.03073542, -4.34412E-4, -0.0026603886, -0.052006204, -0.0031795262, 4.6907255E-4, -0.0427141, -0.0024770729, 0.029231923, -0.01526912, -0.0033705444, -0.02955234, 0.039263453, 0.006229653, 0.06758342, 0.061815906, -0.020223266, -0.009175029, 0.01428322, -0.0052499156, -0.032756515, -0.020346504, -0.021443317, -0.0039435984, -0.025386915, -0.012095756, 0.02405595, 0.059351157, 0.022749634, -0.0068458403, -0.04527744, 0.023636943, -0.00536391, -0.008201452, -0.005271482, 0.008373985, -0.011824634, 0.029995997, 0.009150381, -0.052696336, -0.06615386, -2.1739857E-4, 0.010949648, 4.4249947E-4, 0.011263903, 0.03615787, 0.04633728, 0.026816469, -0.01648917, 0.063097574, -0.008528031, 0.012132728, -0.03810502, 0.003955922, -0.019952143, 0.014159983, 0.0027820854, -0.027555894, -0.03672476, 0.013901184, 0.0073634377, -0.020839453, 0.03241145, 0.0063652145, -0.0131987315, 0.016415229, 0.032362156, -0.03034106, -0.027728427, 0.012927609, -0.03253469, 0.0017653765, 0.004165426, -0.0071724197, -0.021184517, 0.016710998, -0.053682234, -0.026372815, 0.024721432, 0.04241833, -0.016168755, -0.06137225, -0.011350169, -0.04448872, -0.042344388, -0.023107022, 0.03278116, -0.0024401015, 0.053287875, 0.038450085, 0.030020643, 0.023304202, -0.01181231, -0.024585871, 0.03287975, -0.0060817683, -0.0101794135, -0.004787775, 0.026594643, -0.048555557, -0.025658038, -0.019791935, -0.034062833, -0.0069012973, 0.041210603, 0.033939593, 0.009125734, 0.015675804, -0.0097973775, -0.011165313, -0.006531585, 0.014813142, 0.02748195, -0.035886746, -0.023242583, 0.013827242, 0.019705668, 0.026397463, -0.016920501, 0.010074662, -0.012792047, 0.043700002, 0.007153934, -0.019754963, -0.007991949, 0.0039035464, 0.007868711, 0.03832685, -0.044636603, -0.022293655, -0.029231923, 0.020420445, -0.036946587, 0.0022614072, 0.0010837193, -0.04508026, -0.03672476, 0.015836012, 0.06442854, 0.0073203044, 0.023513706, -0.014455753, -0.050157644, -2.8248335E-4, -0.04204862, -0.017746193, -0.008035081, 0.012582544, 0.003188769, 0.05688641, -0.009464636, 0.002053444, -0.023834122, -0.020186294, -0.03527056, 0.004929498, -0.03103119, 9.7511633E-4, -0.034210715, -0.008712888, -0.010228708, -0.047027413, -0.05028088, -0.01648917, 0.0051051113, 0.058414552, -0.0039405175, 0.031992443, 0.012564058, 0.01918807, -0.006377538, -0.007209391, -0.0039959745, 4.9834145E-4, -0.015712775, 0.060189173, -0.039608516, 0.008897744, -0.064182065, -0.020161647, -0.031795263, -0.018152876, -0.005326939, 0.018978568, 0.0047199945, 0.051316075, 0.03211568, -0.015552566, 0.010487507, 0.003247307, 0.009741921, 0.02254013, 0.06403418, 0.001230834, -0.042295095, -0.05461884, 0.07542132, -0.040027525, 0.04498167, 0.028911507, 0.05166114, 0.016698675, 0.019791935, 0.007844063, -0.02234295, 0.03662617, 0.031869207, 0.0055271997, 0.012021814, 0.0076099127, 0.0039928933, 0.0154663, 0.012644162, 0.030809363, -0.007024535, 0.025362268, 7.163177E-4, -0.0076222364, -0.009304428, 0.032485392, -0.0064884517, -0.0142955445, -0.008608136, 0.031203723, -0.015688127, -0.05383012, -0.04399577, -0.0014811602, 0.015219825, 0.0038881416, -0.004057593, -0.0053885574, -0.025411563, 0.047126003, 0.0050434927, -0.0476436, -0.034038182, -0.029256571, -0.0012362257, 0.044562664, 0.059646927, 0.01714233, 0.01046286, -0.040421885, -0.049196392, 0.02425313, 0.0550132, 0.042245798, -0.0018439404, -0.023156317, -0.071231246, 0.02254013, 0.016883532, -0.01793105, 0.020740863, -0.026200281, 6.9282553E-4, -0.028270671, 0.0019240447, 0.016809588, 0.032559335, 0.0041900733, -0.0031240694, -0.028369261, 0.02846785, -0.03987964, 0.024536576, -0.056985, -0.022453863, 0.0150103215, -0.04123525, -0.042886633, -0.034999438, 0.029108686, 0.03867191, 0.010912676, -0.0045320573, 0.03987964, -0.017117683, -8.973227E-4, 0.030045291, 0.03438325, 0.043059167, -0.039854992, 0.009045629, 0.016464524, -0.012052623, 0.03445719, 0.0042825015, 0.019335955, -0.02323026, 0.03307693, 0.018423999, -0.0014441889, -0.048678793, -0.034136776, 0.00812751, 0.017388804, -0.02866503, 0.0035430768, -0.0036201002, -0.0746326, 0.02125846, -0.010660039, 0.022330627, -0.0054532574, 0.03034106, -0.066252455, 0.028788269, 0.012681134, 0.041728202, 0.006371376, -0.010542964, 0.04029865, -0.012336069, -0.023846447, -0.03566492, -0.0016544628, -0.0319185, -0.01674797, -0.0135314725, 0.048481613, -0.014862437, -0.021874648, 0.03408748, 0.045918275, -0.026693232, 0.016464524, 0.015564891, 0.012120403, 0.0035831288, 0.014628286, -0.050823126, 0.042196505, -0.010419726, -0.0100684995, 0.012336069, -0.044242244, 0.040421885, -0.007012211, -0.010820248, -0.044340834, 0.0016975959, -0.06334405, 0.004011379, -0.012188184, -0.025288325, -0.033816356, -0.011109856, 0.006741089, 0.027555894, 0.030562889, 0.010512155, -0.0063467287, -0.008897744, -0.020592978, -0.0016637056, -0.029305866, -0.008466413, -0.022601748, -0.009846672, -0.021381699, 0.008922392, 0.0076037506, -0.017302537, -0.040397238, -0.012120403, 0.014813142, -0.005702813, 0.001911721, -0.005847617, 0.042837337, -0.043379582, 0.019594755, 0.02748195, 0.027284771, 0.02642211, -0.0065377466, 0.016402904, -0.031967796, 0.022269007, -0.0060232305, 0.013346616, 0.012311421, -0.0055210376, -0.02033418, 0.0057305414, -0.017647604, -0.06127366, -0.02316864, 0.00918119, -0.010764792, 0.011294712, -0.03514732, -0.020740863, 0.025658038, 0.0069012973, -0.035936043, -0.020149324, 0.0060694446, -0.006426833, -0.016365934, -5.819118E-4, -0.05156255, 0.011645939, -0.042270444, -0.043256346, 0.023501381, 0.003669395, -0.0027004406, -0.011350169, 0.026372815, -0.010777115, 0.0129769035, -0.01763528, 0.016205724, -0.015071941, -0.018189847, -0.0020888748, -0.027235476, -5.953909E-4, -0.01217586, -0.023341173, -0.0023137832, -0.0066979555, 0.013494501, -0.017388804, -0.020642273, -0.01266881, 0.016279668, -0.025953807, -0.028221376, 0.019915173, 0.022688014, -0.025510153, -0.00977273, 0.016563114, 0.039435983, -0.0076099127, 0.028344614, -0.0023122428, -0.042171855, -0.083456405, -0.0064514806, 0.0026742527, 0.051217485, 0.024585871, -0.019323632, -0.012631839, 0.030981895, -0.0061187395, 0.013814919, 0.031351607, 0.013050846, -0.047840778, 0.004384172, -0.005366991, 0.0013286538, -0.021344727, 0.025054174, -0.02484467, 0.022478512, 0.027753074, -0.0017176219, 0.021418668, 0.026274225, -0.018054286, 0.025879866, 0.010105471, 0.017364157, -0.0081768045, -0.028738974, 6.639418E-4, 0.028418556, -9.1041665E-4, 0.013839566, 0.022096476, -0.01053064, -0.035295207, 0.027629837, 0.038918387, -0.0135314725, -0.0068951356, -0.025953807, -0.0061125774, -0.012397688, 0.021085927, -0.035098027, 0.034358602, 0.02523903, -0.02955234, -0.031499494, -0.018966245, 0.020395799, -0.008910067, 0.0010975836, 0.026150987, -0.0068889735, -0.040471178, -0.0071662576, 0.0015774394, -0.04165426, 0.02955234, -0.042837337, -0.021209165, -0.010173252, 0.007024535, 0.00832469, 0.02204718, 0.013494501, -0.018547237, 0.015651157, -0.020888748, 0.01158432, -0.027851664, 0.018214496, 0.0073634377, 0.014554343, 0.009852834, -0.02573198, -0.056245573, 0.0046152426, 0.0034075156, -0.0026927383, 0.002766681, -0.026569994, -0.025658038, 0.008583489, -0.028221376, 0.028221376, -0.0135314725, -6.0501887E-4, 0.020556007, -0.043182403, -0.0064638043, -0.004421144, 0.011473407, 0.0053300196, -0.005992421, 0.017203948, -0.020223266, -0.017820135, 0.025066497, 0.006808869, -0.024437986, -0.021825353, -0.013938156, 0.020592978, 0.03083401, -0.016119458, -0.015909955, 0.01822682, 0.036995884, 0.010795601, -0.02287287, -0.012317583, 0.0053361817, -0.06659752, 0.0058352933, -0.006525423, -5.091247E-4, -0.016871206, -0.004781613, -0.007998111, 0.0094954455, 5.2992103E-4, -0.026101692, 0.025386915, 0.0097973775, 0.033052284, 0.041604962, -0.016797265, 0.008965525, -0.023156317, 0.040471178, 0.0144064585, -0.020395799, -0.027580542, 0.014110688, -0.008731374, 0.026150987, -0.021739086, 0.03899233, 0.023834122, -0.012779724, 0.015651157, 0.013962803, 0.0265207, -0.0112762265, 0.044045065, 0.034161422, 0.039830346, -0.017783165, -0.00401446, -0.009711111, 0.015872983, -0.015108911, -0.03857332, 0.024536576, -0.010074662, 0.06068212, 0.011399465, -0.016267344, 0.0024770729, 0.0063960236, 0.008460251, 0.010684687, -0.002803652, 0.04675629, -0.027260125, -0.027728427, 0.06260463, -0.007936492, -0.03172132, 0.0144064585, 0.02323026, 0.020297209, 0.02592916, -0.065660916, -0.04103807, 0.024240807, 0.0018886139, -0.0038542512, 0.027925607, 0.0072217146, 0.016858883, 0.0022891357, -0.026397463, 0.023254907, -0.036083926, -0.0030485864, 0.0353445, -0.018904625, -0.020519035, 0.022195065, 0.021110576, -0.044562664, 0.03310158, 0.011596644, -0.034432545, 0.022490835, 0.062407445, 0.0030609102, 0.010937324, 0.01786943, -0.040791597, -2.4936328E-4, 0.0029222681, -0.0056442753, 0.022429217, 0.0042332066, 0.020223266, -0.0055980613, 0.0070491824, 4.8101117E-4, 0.02937981, 0.032091033, -0.030464297, -0.03899233, -0.027703779, 0.026298871, -0.03287975, 0.029429104, -2.1219949E-4, 0.031474844, -0.027284771, -0.017499719, 0.026298871, -0.01046286, -0.0068889735, 0.01306317, -0.032238916, -0.019730316, 0.034531135, -0.037168417, -0.0031610406, -0.017992668, 0.0059739356, -0.03546774, 0.017696898, -0.033619177, -0.008984011, 0.012071108, 0.027950253, -0.04968934, 0.021135222, -0.044513367, 0.022959137, 0.012576382, 0.024117569, 0.010863381, 0.03132696, 0.007991949, -0.0056381132, 0.008762183, 0.0098774815, -0.01605784, -0.03625646, 0.05678782, -0.0037833897, -0.007314143, 0.023008432, -0.010838734, -0.011633615, -0.0037032855, 0.021726763, 0.010758629, -0.0058445362, 0.03448184, 0.013519148, 0.013223379, 0.004316392, 0.050157644, -0.01003769, -0.02583057, -0.0042825015, -0.020161647, 0.01306317, 0.030858658, 0.035615623, 0.0127057815, 0.003333573, -0.03253469, 0.020691568, 0.017006768, 0.016637055, -0.036108572, -0.0010844896, 0.031129781, 0.025879866, 0.002152034, 0.0053423434, 0.0017931049, 0.008866935, -0.021763735, -0.006389862, -2.5032606E-4, 0.0066794697, 0.024031304, -0.0053978004, -0.041580316, -0.018732093, -0.010327298, -0.026150987, 0.021430993, 0.014369487, 0.0025741223, 0.011775338, 0.044759843, 0.029010097, -0.041728202, 0.0076592076, 0.019496165, -0.01003769, 0.033767063, 0.021504935, -0.036281105, -0.013235702, 0.018288437, 0.0022429216, 0.03615787, -0.0056535183, 0.019434547, -0.029503046, -0.0540273, 0.0014988756, -0.022996109, -0.010610744, 0.06196379, -0.007936492, -0.0039805695, 0.028443204, -0.03564027, -0.0020673082, -0.064576425, -0.010968133, -0.0015266039, 0.01658776, -0.014270897, 0.04310846, -0.044957023, 0.024228483, 0.015725099, -0.02866503, 0.001766917, -0.03583745, -0.024129894, -0.015811365, 0.032805808, 0.00648229, -0.045548562, 0.001102205, -0.027457304, 0.0028267591, 0.037562776, -0.0076283985, 0.038745854, -0.016402904, 0.033841003, 0.009741921, 0.009809701, 0.031277664, 0.039337393, 0.023538353, 0.016415229, -0.012366878, -0.029429104, 0.021788381, 0.037538126, -2.6881168E-4, 0.003675557, -0.01345753, -0.046978116, -0.043059167, -0.011621292, 0.0064145094, 0.046731643, -0.014123012, -0.052499153, -0.008016597, 0.018584209, 0.006513099, 0.0037125282, 0.0031702835, -0.0064145094, 0.0064514806, 0.018867655, 0.02405595, 0.009390694, 0.04044653, -0.008910067, 0.012274451, 0.02046974, -0.008823802, -0.0125948675, -0.0046275663, -0.0035923717, -0.0064514806, -0.0024801537, -0.01625502, -0.00937837, -0.017364157, -0.021504935, 0.0046183234, -0.009298266, -0.011393302, -0.013827242, 0.022256684, -0.07621004, 0.027950253, 0.0038788987, -0.003727933, -0.012397688, -0.053189285, -0.022182742, -0.032855105, 0.023969684, -0.006932107, 0.0062050056, -0.001911721, -0.016994445, 0.007548294, -0.02046974, 0.02478305, 0.02583057, -0.02504185, 0.004316392, 0.006962916, -0.013617738, 0.005450176, 0.0500837, 0.0036046954, -0.0052006203, 0.028837563, -0.007443542, -0.021862324, 0.0046090805, -0.0042362874, -0.01694515, -0.019138776, 0.0063159196, -0.026890412, 0.0038573323, 0.036601525, -0.043083813, 0.010838734, -0.0010244113, 0.013839566, -0.007918006, 0.03564027, -0.008318528, 0.0144064585, -0.011233094, 0.002876054, -0.013235702, -0.0054470953, -0.020149324, -0.016624732, -0.039337393, 0.012397688, 0.0027651403, 0.04547462, 0.036552228, -0.037439536, -0.025017202, 0.010043852, 0.009723435, -0.011682911, -0.006075606, 0.048161197, -0.03455578, -0.017314862, 0.01865815, -0.018115906, -0.02935516, 0.026150987, 0.039016977, -0.010062338, -0.0090826005, 0.055456854, -0.017117683, 0.019989114, -0.027087592, -0.022934489, 0.022724986, -0.023698563, 0.009704949, -0.0025155845, -0.022934489, 0.018670473, 0.01905251, 0.04007682, -0.033520587, -0.02435172, -0.017080711, -0.011917061, 0.013876537, -0.02829532, 0.019631727, -0.004116131, -0.010635392, -0.0023153236, -0.034876198, -0.013790271, 0.022232037, 0.011849281, -0.007991949, -0.028812917, -0.01536771, -0.022466188, 0.0021089008, -0.0072032292, -0.011350169, 0.011984842, -0.0056350324, -0.037661366, 0.003281197, -0.023661591, -0.0049603074, -0.040372588, -0.01974264, -0.020679245, -8.674761E-5, 0.005819889, 0.003946679, 0.01026568, -0.0017361076, -0.031770617, 0.051907614, -0.004100726, -0.017031416, 0.011208447, 0.01802964, -0.007394247, -0.023834122, 0.0027589784, -0.019040186, 0.07088618, -0.0067842216, -0.049196392, -0.02431475, 5.9269514E-4, -0.011756853, -0.02974952, 0.017943373, 0.021739086, 3.494937E-4, -0.0033921108, 0.005712056, 0.01023487, -0.0030532079, 0.038844444, 0.005468662, -0.0036971236, 0.02740801, -0.022022532, -0.0013833405, 0.0033951919, 0.0031102053, 0.020087704, 0.0082261, 0.011929385, 0.042837337, 0.009704949, 0.0027897877, -0.008984011, -0.0016914341, -0.007683855, -0.005237592, 0.02711224, -0.015799042, -0.019619402, -0.002514044, -0.022416893, 0.019274337, 0.007973463, 0.016575437, -0.015182854, -1.3488725E-4, -0.019126453, 0.0065439087, 0.01424625, 0.006882812, -0.016476847, 0.02326723, 0.018165201, 0.014714552, -0.0027466547, -0.0383022, -0.0048925267, -0.010407403, 0.0013540715, -0.0038480894, -0.0082261, -0.040594418, -0.042541567, 0.011079047, -0.026717879, 0.003385949, 0.0032164976, 0.037045177, 0.011898576, 0.015836012, 0.041604962, 0.031302314, -0.012465469, 0.021541907, -0.003185688, -5.6342623E-4, 0.0029638608, 0.0010837193, 0.0036539903, 0.0020426607, -8.9270127E-4, 0.001207727, -0.016969796, -0.02352603, 0.0023045402, -0.048136547, -0.0031826072, 0.031006543, 0.030020643, 0.012490116, -0.0031610406, -2.697745E-4, 0.007967302, 0.0016975959, -0.014603638, 0.0019024782, -0.021973237, -0.03869656, 0.035492387, -0.02115987, 0.0026711717, -0.03524591, 0.03869656, -0.01477617, -0.0110852085, -0.021221489, -0.011719882, 0.028862212, -0.031869207, 0.034112126, 0.023107022, -0.0153923575, -0.017894078, -0.004205478, -0.029182628, -0.016427552, 0.031006543, 0.025805922, -0.05067524, -0.045326736, 0.0013224919, 0.019471517, -0.008306204, 0.032707218, -0.037464187, 0.0013602334, 0.004069917, 0.0284925, 0.012490116, 5.7112856E-4, 4.1169013E-4, 0.016624732, 0.025855217, 0.021529583, -0.004679942, -0.0025972293, -0.0032966018, 0.04044653, 0.029034743, -0.04064371, -0.030858658, -0.008010434, -0.004932579, -0.0329044, 0.006334405, -0.016168755, 0.010672363, -0.0015119695, 0.004011379, -0.02642211, 0.019262014, -0.0096864635, 0.05323858, -0.013272674, -0.032559335, 0.0054840664, 0.022392245, 0.006143387, -0.043059167, 0.035812803, -0.023057727, 0.013901184, 0.03162273, -0.019471517, 0.0069937254, -0.009902129, -0.028443204, 0.0097973775, 0.002902242, -0.0034198393, -0.02421616, -0.008429442, -0.02955234, -0.01763528, -0.0013902725, -0.029256571, 0.0038542512, 0.035985336, 0.009347561, 0.0028899182, 0.022552453, -0.0010806384, -0.0043872534, -0.004393415, 0.0023846447, -0.0047477228, 0.042664807, 0.022281332, 4.4673576E-4, -0.011054399, 0.013445206, 0.014307868, -0.020136999, -0.03987964, 0.012138889, -0.010549126, -0.03564027, 0.029897407, 0.017499719, -0.0024847751, -0.0068889735, 0.013494501, 0.014394134, -0.0015266039, 0.02721083, 0.035911392, 0.039066274, -0.037636716, 0.0036077765, 0.006238896, 0.016735645, 0.017857106, 0.007985787, -0.014997998, -0.008355499, -0.030686125, -0.004596757, 0.024018979, -0.039041623, 0.008842288, 0.037168417, -0.021307755, -0.0130878175, -0.019040186, -0.0025802841, -0.013223379, -0.0019302065, -0.008694402, 0.028788269, -0.017203948, 0.0022552453, -0.053189285, -0.033619177, -0.013445206, -3.1252246E-4, -0.003119448, -0.0031179076, 8.018137E-4, -5.611155E-4, 0.031474844, 0.0053762337, 0.045006316, -0.016661704, -0.01414766, 0.015182854, 0.018399352, 0.007918006, 0.022577101, 0.010043852, -0.0015189016, 0.0038018753, 0.017006768, -0.012459306, 0.011775338, -0.0042178016, -0.011775338, -0.0015551026, 0.01181231, 0.0017561337, -0.03408748, -0.005887669, -0.0018747498, 0.0018932354, 0.0011137584, 0.010592259, 0.010425888, -5.2529963E-4, -0.018793711, -0.029897407, -0.036281105, 0.012545573, 0.023698563, 0.037784602, -0.009057953, 0.019138776, -0.00832469, 0.025362268, -0.051513255, -0.017068388, 0.027679132, 1.7975338E-4, 0.01911413, -0.030907953, 0.015527919, 0.012816695, 0.030858658, -0.007683855, 0.013519148, 0.023883417, 0.023143994, 0.024117569, -0.0053947195, 0.021332404, 0.0065562325, -0.010308812, -0.0032010928, -0.011738367, -0.020802481, -0.01621805, 0.02155423, 0.044735193, 0.0441683, -0.017031416, -0.028763622, -0.024018979, -0.002876054, 0.02451193, -0.007511323, 0.011128342, -0.0036570714, 0.030045291, 0.025152763, 0.0153923575, -0.02372321, 0.026767174, 0.023107022, -0.007055344, -0.026298871, 0.0255348, 0.04872809, -0.017179301, -0.0070984773, -0.012631839, 0.02352603, -0.0034691342, 0.0265207, 0.014800818, 0.066055275, -0.009920615, 0.012656487, -0.012539411, 0.011202284, 0.01822682, 0.012588706, 0.0046152426, -0.020506712, -0.027531248, -0.008774507, -0.0136916805, 0.037883192, 0.041777495, -0.01757366, 0.058118783, -0.013790271, 0.008491061, -0.0060602017, 0.0073326286, 0.008281557, 0.05949904, -0.030488946, 0.0017730788, 0.02504185, -0.0065377466, -0.03857332, 3.7394866E-4, 0.013112465, -0.0014796196, 0.007893358, -5.141313E-4, -0.0024724514, 0.023217935, -0.016674027, 0.012422335, 0.03812967, 0.0059369644, -0.0017114601, 0.01306317, 0.017980345, -0.02602775, -0.013888861, -0.025460858, -0.029971348, 0.00473848, 0.007967302, -0.023415117, 0.048974562, -0.02563339, 0.038918387, 0.0164522, -0.047126003, 0.005912317, -0.019335955, -0.0063097575, -0.015712775]"
